750	1.462047724
751	1.462039347
752	1.462031025
753	1.462022758
754	1.462014546
755	1.462006388
756	1.461998284
757	1.461990234
758	1.461982236
759	1.461974291
760	1.461966399
761	1.461958558
762	1.461950768
763	1.461943029
764	1.461935341
765	1.461927703
766	1.461920115
767	1.461912576
768	1.461905086
769	1.461897645
770	1.461890252
771	1.461882906
772	1.461875609
773	1.461868358
774	1.461861154
775	1.461853997
776	1.461846885
777	1.461839819
778	1.461832799
779	1.461825823
780	1.461818892
781	1.461812006
782	1.461805163
783	1.461798364
784	1.461791608
785	1.461784896
786	1.461778225
787	1.461771598
788	1.461765012
789	1.461758467
790	1.461751965
791	1.461745503
792	1.461739081
793	1.461732701
794	1.46172636
795	1.461720059
796	1.461713798
797	1.461707576
798	1.461701393
799	1.461695248
800	1.461689142
801	1.461683073
802	1.461677043
803	1.46167105
804	1.461665094
805	1.461659175
806	1.461653293
807	1.461647447
808	1.461641638
809	1.461635864
810	1.461630125
811	1.461624422
812	1.461618754
813	1.461613121
814	1.461607523
815	1.461601958
816	1.461596428
817	1.461590932
818	1.461585469
819	1.461580039
820	1.461574642
821	1.461569278
822	1.461563947
823	1.461558648
824	1.461553381
825	1.461548146
826	1.461542943
827	1.461537771
828	1.46153263
829	1.461527521
830	1.461522441
831	1.461517393
832	1.461512375
833	1.461507386
834	1.461502428
835	1.461497499
836	1.4614926
837	1.46148773
838	1.461482889
839	1.461478076
840	1.461473293
841	1.461468537
842	1.46146381
843	1.461459111
844	1.46145444
845	1.461449796
846	1.46144518
847	1.46144059
848	1.461436028
849	1.461431493
850	1.461426984
851	1.461422502
852	1.461418046
853	1.461413616
854	1.461409212
855	1.461404834
856	1.461400481
857	1.461396153
858	1.461391851
859	1.461387574
860	1.461383321
861	1.461379094
862	1.46137489
863	1.461370711
864	1.461366557
865	1.461362426
866	1.461358319
867	1.461354235
868	1.461350175
869	1.461346139
870	1.461342125
871	1.461338135
872	1.461334167
873	1.461330222
874	1.4613263
875	1.4613224
876	1.461318522
877	1.461314666
878	1.461310832
879	1.46130702
880	1.46130323
881	1.461299461
882	1.461295713
883	1.461291987
884	1.461288281
885	1.461284597
886	1.461280933
887	1.46127729
888	1.461273667
889	1.461270065
890	1.461266483
891	1.461262921
892	1.461259379
893	1.461255856
894	1.461252354
895	1.461248871
896	1.461245407
897	1.461241963
898	1.461238537
899	1.461235131
900	1.461231744
901	1.461228375
902	1.461225025
903	1.461221694
904	1.461218381
905	1.461215086
906	1.461211809
907	1.461208551
908	1.46120531
909	1.461202087
910	1.461198882
911	1.461195694
912	1.461192524
913	1.461189371
914	1.461186236
915	1.461183117
916	1.461180016
917	1.461176931
918	1.461173863
919	1.461170812
920	1.461167777
921	1.461164759
922	1.461161757
923	1.461158772
924	1.461155802
925	1.461152849
926	1.461149911
927	1.461146989
928	1.461144083
929	1.461141193
930	1.461138318
931	1.461135459
932	1.461132614
933	1.461129785
934	1.461126972
935	1.461124173
936	1.461121389
937	1.46111862
938	1.461115866
939	1.461113126
940	1.461110401
941	1.46110769
942	1.461104994
943	1.461102312
944	1.461099644
945	1.46109699
946	1.461094351
947	1.461091725
948	1.461089113
949	1.461086515
950	1.46108393
951	1.461081359
952	1.461078801
953	1.461076257
954	1.461073726
955	1.461071209
956	1.461068704
957	1.461066213
958	1.461063735
959	1.461061269
960	1.461058816
961	1.461056376
962	1.461053949
963	1.461051534
964	1.461049132
965	1.461046742
966	1.461044365
967	1.461042
968	1.461039647
969	1.461037306
970	1.461034977
971	1.46103266
972	1.461030356
973	1.461028062
974	1.461025781
975	1.461023512
976	1.461021253
977	1.461019007
978	1.461016772
979	1.461014548
980	1.461012336
981	1.461010135
982	1.461007945
983	1.461005766
984	1.461003599
985	1.461001442
986	1.460999296
987	1.460997161
988	1.460995037
989	1.460992924
990	1.460990821
991	1.460988729
992	1.460986647
993	1.460984576
994	1.460982515
995	1.460980465
996	1.460978425
997	1.460976395
998	1.460974375
