4.30000000e2 1.45886000 0.00000000
4.74210530e2 1.45480000 0.00000000
5.18421050e2 1.45179000 0.00000000
5.62631580e2 1.44959000 0.00000000
6.06842110e2 1.44797000 0.00000000
6.51052630e2 1.44678000 0.00000000
6.95263160e2 1.44586000 0.00000000
7.39473680e2 1.44513000 0.00000000
7.83684210e2 1.44450000 0.00000000
8.27894740e2 1.44394000 0.00000000
8.72105260e2 1.44340000 0.00000000
9.16315790e2 1.44289000 0.00000000
9.60526320e2 1.44241000 0.00000000
1.00473684e3 1.44197000 0.00000000
1.04894737e3 1.44159000 0.00000000
1.09315789e3 1.44128000 0.00000000
1.13736842e3 1.44108000 0.00000000
1.18157895e3 1.44097000 0.00000000
1.22578947e3 1.44098000 0.00000000
1.27000000e3 1.44108000 0.00000000
