740.23284 3.81512 2.74168
751.44848 3.77704 2.71056
763.00923 3.73 2.69
774.93125 3.67488 2.68888
787.23175 3.61784 2.70024
799.92903 3.56688 2.72312
813.04262 3.52296 2.75464
826.59333 3.48 2.79
840.60339 3.43264 2.81864
855.09655 3.38432 2.85112
870.09825 3.33536 2.89352
885.63571 3.28672 2.94744
901.73818 3.24 3.01
918.43704 3.19816 3.0828
935.76604 3.15888 3.1604
953.76154 3.12024 3.23448
972.46275 3.08288 3.30696
991.9120 3.05 3.39
1012.1551 3.02296 3.50576
1033.2417 3.00488 3.62888
1055.2255 3.00088 3.74336
1078.1652 3.01096 3.84472
1102.1244 3.03 3.94
1127.1727 3.05712 4.03328
1153.386 3.08616 4.11984
1180.8476 3.11264 4.19776
1209.6488 3.13208 4.26512
1239.890 3.14 4.32
1271.6821 3.151641 4.370118
1305.1474 3.153125 4.415937
1340.4216 3.145596 4.441855
1377.6556 3.11 4.44
1417.0171 3.022793 4.380869
1458.6941 2.784219 4.405234
1502.897 2.423574 4.566807
1549.8625 2.27375 4.815625
1599.8581 2.16749 5.104854
1653.1867 1.926328 5.393672
1710.1931 1.726847 5.736456
1771.2714 1.59 6.13
1836.8741 1.486465 6.531647
1907.5231 1.396406 6.959531
1983.824 1.299336 7.420273
2066.4833 1.21 7.96
2156.3304 1.181875 8.563515
2254.3455 1.211875 9.193125
2361.6952 1.279297 9.847266
2479.780 1.4 10.5
